"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"train","MCEM-MMIL","Advanced","B lymphocytes",346,0.0424383673399708,0.023121387283237,0
"train","MCEM-MMIL","Advanced","Endothelial cells",3,0.0408265078440309,0,0
"train","MCEM-MMIL","Advanced","Oligodendrocytes",15,0.0303137082606554,0,0
"train","MCEM-MMIL","Early","Epithelial cells",105,0.0947911316351522,0.0571428571428571,0
"train","MCEM-MMIL","Early","MAST cells",45,0.0689513691183593,0.0444444444444444,0
"train","MCEM-MMIL","Early","Fibroblasts",36,0.0480871242212338,0,0
"train","MCEM-MMIL","Early","Endothelial cells",33,0.0351570595168706,0.0303030303030303,0
"train","MCEM-MMIL","Early","T lymphocytes",853,0.0251661228645999,0.00351699882766706,0
"train","MCEM-MMIL","Early","Myeloid cells",401,0.0236076748107753,0.00997506234413965,0
"train","MCEM-MMIL","Early","NK cells",94,0.0173377387691289,0,0
"train","MCEM-MMIL","Early","Undetermined",9,0.0146144459851914,0,0
"train","MCEM-MMIL","Early","B lymphocytes",324,0.0129163678502664,0,0
"train","Naive inherited-label classifier","Advanced","Epithelial cells",979,0.89560755283645,0.989785495403473,0.639427987742594
"train","Naive inherited-label classifier","Advanced","Undetermined",13,0.809132818992321,1,0.0769230769230769
"train","Naive inherited-label classifier","Advanced","Myeloid cells",566,0.763741916986742,0.901060070671378,0.247349823321555
"train","Naive inherited-label classifier","Advanced","Fibroblasts",61,0.738868308360459,0.885245901639344,0.131147540983607
"train","Naive inherited-label classifier","Advanced","MAST cells",26,0.723953660864096,0.923076923076923,0.0384615384615385
"train","Naive inherited-label classifier","Advanced","NK cells",163,0.722482699649466,0.858895705521472,0.128834355828221
"train","Naive inherited-label classifier","Advanced","T lymphocytes",993,0.710358409993238,0.873111782477341,0.0926485397784491
"train","Naive inherited-label classifier","Advanced","Endothelial cells",3,0.682133336861928,1,0
"train","Naive inherited-label classifier","Advanced","B lymphocytes",346,0.66932578135088,0.898843930635838,0.0346820809248555
"train","Naive inherited-label classifier","Advanced","Oligodendrocytes",15,0.651014671723048,0.933333333333333,0
"train","Naive inherited-label classifier","Early","Epithelial cells",105,0.583987815039498,0.657142857142857,0
"train","Naive inherited-label classifier","Early","MAST cells",45,0.549584374162886,0.555555555555556,0.0222222222222222
"train","Naive inherited-label classifier","Early","Fibroblasts",36,0.524801046070125,0.555555555555556,0
"train","Naive inherited-label classifier","Early","Endothelial cells",33,0.417987582358447,0.363636363636364,0
"train","Naive inherited-label classifier","Early","Undetermined",9,0.394397301806344,0,0
"train","Naive inherited-label classifier","Early","B lymphocytes",324,0.389099700583352,0.138888888888889,0
"train","Naive inherited-label classifier","Early","NK cells",94,0.378161610758051,0.265957446808511,0
"train","Naive inherited-label classifier","Early","T lymphocytes",853,0.356358381518865,0.168815943728019,0
"train","Naive inherited-label classifier","Early","Myeloid cells",401,0.316505115600001,0.182044887780549,0.0174563591022444
