"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"train","MCEM-MMIL","Early","Endothelial cells",33,0.0151257283180562,0,0
"train","MCEM-MMIL","Early","MAST cells",45,0.0118962360369124,0,0
"train","MCEM-MMIL","Early","NK cells",94,0.0117433136550538,0,0
"train","MCEM-MMIL","Early","B lymphocytes",324,0.00850957243372313,0,0
"train","MCEM-MMIL","Early","T lymphocytes",853,0.00651694917139455,0,0
"train","MCEM-MMIL","Early","Fibroblasts",36,0.00112192303848258,0,0
"train","Naive inherited-label classifier","Advanced","Epithelial cells",979,0.926906799376759,0.982635342185904,0.821246169560776
"train","Naive inherited-label classifier","Advanced","Oligodendrocytes",15,0.828968020194608,1,0
"train","Naive inherited-label classifier","Advanced","Myeloid cells",566,0.715022664795784,0.885159010600707,0.0777385159010601
"train","Naive inherited-label classifier","Advanced","Undetermined",13,0.70445111321027,1,0
"train","Naive inherited-label classifier","Advanced","NK cells",163,0.670186992796682,1,0.00613496932515337
"train","Naive inherited-label classifier","Advanced","Fibroblasts",61,0.596869426449591,0.573770491803279,0.0491803278688525
"train","Naive inherited-label classifier","Advanced","T lymphocytes",993,0.571267098364761,0.817724068479356,0.013091641490433
"train","Naive inherited-label classifier","Advanced","B lymphocytes",346,0.521518331014256,0.476878612716763,0.00867052023121387
"train","Naive inherited-label classifier","Advanced","MAST cells",26,0.446053789934594,0.153846153846154,0
"train","Naive inherited-label classifier","Advanced","Endothelial cells",3,0.339273761507456,0.333333333333333,0
"train","Naive inherited-label classifier","Early","Epithelial cells",105,0.723649355800066,0.723809523809524,0.4
"train","Naive inherited-label classifier","Early","NK cells",94,0.62262060739835,0.98936170212766,0
"train","Naive inherited-label classifier","Early","Undetermined",9,0.616015868032582,1,0
"train","Naive inherited-label classifier","Early","Fibroblasts",36,0.568619434159642,0.75,0
"train","Naive inherited-label classifier","Early","T lymphocytes",853,0.502045530876927,0.473622508792497,0.0082063305978898
"train","Naive inherited-label classifier","Early","B lymphocytes",324,0.47444653258471,0.280864197530864,0.0123456790123457
"train","Naive inherited-label classifier","Early","MAST cells",45,0.435688915336386,0.2,0
"train","Naive inherited-label classifier","Early","Myeloid cells",401,0.386584209499485,0.401496259351621,0.00249376558603491
"train","Naive inherited-label classifier","Early","Endothelial cells",33,0.247506444459199,0.0909090909090909,0
