"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"train","Deterministic EM-MMIL","Advanced","Undetermined",13,0.178321892187989,0.153846153846154,0
"train","Deterministic EM-MMIL","Advanced","Myeloid cells",566,0.170350626729609,0.120141342756184,0.03886925795053
"train","Deterministic EM-MMIL","Advanced","Fibroblasts",61,0.0566218408280668,0.0491803278688525,0
"train","Deterministic EM-MMIL","Advanced","B lymphocytes",346,0.0219518725158242,0.00867052023121387,0.00867052023121387
"train","Deterministic EM-MMIL","Advanced","MAST cells",26,0.00885768340299657,0,0
"train","Deterministic EM-MMIL","Advanced","Endothelial cells",3,0.00196862337566171,0,0
"train","Deterministic EM-MMIL","Early","Epithelial cells",105,0.0555926395997083,0.0285714285714286,0
"train","Deterministic EM-MMIL","Early","MAST cells",45,0.0105058493933126,0,0
"train","Deterministic EM-MMIL","Early","Fibroblasts",36,0.0103733028295525,0,0
"train","Deterministic EM-MMIL","Early","Myeloid cells",401,0.0100696266329095,0.00498753117206983,0
"train","Deterministic EM-MMIL","Early","Endothelial cells",33,0.00634368410305546,0,0
"train","Deterministic EM-MMIL","Early","T lymphocytes",853,0.00629243106185322,0.00117233294255569,0
"train","Deterministic EM-MMIL","Early","NK cells",94,0.00552138423975928,0,0
"train","Deterministic EM-MMIL","Early","B lymphocytes",324,0.00220141812592038,0,0
"train","Deterministic EM-MMIL","Early","Undetermined",9,0.00112315154216664,0,0
"train","MCEM-MMIL","Advanced","Oligodendrocytes",15,0.722876154331201,0.733333333333333,0.4
"train","MCEM-MMIL","Advanced","Epithelial cells",979,0.602152217318318,0.584269662921348,0.437180796731359
"train","MCEM-MMIL","Advanced","NK cells",163,0.200217107943506,0.153374233128834,0.0613496932515337
"train","MCEM-MMIL","Advanced","Undetermined",13,0.188703884276777,0.153846153846154,0.153846153846154
"train","MCEM-MMIL","Advanced","T lymphocytes",993,0.183264473706555,0.154078549848943,0.0725075528700906
"train","MCEM-MMIL","Advanced","Myeloid cells",566,0.175128777310217,0.128975265017668,0.0477031802120141
"train","MCEM-MMIL","Advanced","Fibroblasts",61,0.054889748719763,0.0491803278688525,0
"train","MCEM-MMIL","Advanced","B lymphocytes",346,0.0220502278589506,0.00867052023121387,0.00867052023121387
"train","MCEM-MMIL","Advanced","MAST cells",26,0.00772069878995429,0,0
"train","MCEM-MMIL","Advanced","Endothelial cells",3,0.0021175305198962,0,0
"train","MCEM-MMIL","Early","Epithelial cells",105,0.054823556423656,0.0285714285714286,0
"train","MCEM-MMIL","Early","Myeloid cells",401,0.0106376258450263,0.00748129675810474,0
"train","MCEM-MMIL","Early","MAST cells",45,0.00937501141914364,0,0
"train","MCEM-MMIL","Early","Fibroblasts",36,0.00899619412295193,0,0
"train","MCEM-MMIL","Early","Endothelial cells",33,0.00681518968390617,0,0
"train","MCEM-MMIL","Early","T lymphocytes",853,0.00613989278028903,0.00117233294255569,0
"train","MCEM-MMIL","Early","NK cells",94,0.00591862396672657,0,0
"train","MCEM-MMIL","Early","B lymphocytes",324,0.00208810232308308,0,0
"train","MCEM-MMIL","Early","Undetermined",9,0.00129691923561325,0,0
"train","Naive inherited-label classifier","Advanced","Oligodendrocytes",15,0.998403692598184,1,1
"train","Naive inherited-label classifier","Advanced","Epithelial cells",979,0.938485818712784,0.983656792645557,0.822267620020429
"train","Naive inherited-label classifier","Advanced","Myeloid cells",566,0.770268237381081,0.825088339222615,0.443462897526502
"train","Naive inherited-label classifier","Advanced","NK cells",163,0.75714994563013,0.846625766871166,0.404907975460123
"train","Naive inherited-label classifier","Advanced","Undetermined",13,0.753937113945936,1,0.230769230769231
"train","Naive inherited-label classifier","Advanced","T lymphocytes",993,0.706916522036052,0.780463242698892,0.287009063444109
"train","Naive inherited-label classifier","Advanced","Fibroblasts",61,0.651953331665209,0.721311475409836,0.114754098360656
"train","Naive inherited-label classifier","Advanced","B lymphocytes",346,0.633390110462272,0.760115606936416,0.092485549132948
"train","Naive inherited-label classifier","Advanced","MAST cells",26,0.540152854170937,0.576923076923077,0.0384615384615385
"train","Naive inherited-label classifier","Advanced","Endothelial cells",3,0.387858465725992,0.333333333333333,0.333333333333333
"train","Naive inherited-label classifier","Early","Epithelial cells",105,0.635024575513296,0.695238095238095,0.19047619047619
"train","Naive inherited-label classifier","Early","Fibroblasts",36,0.543603624088304,0.583333333333333,0.0555555555555556
"train","Naive inherited-label classifier","Early","MAST cells",45,0.415947501531371,0.333333333333333,0.0222222222222222
"train","Naive inherited-label classifier","Early","NK cells",94,0.406605773490384,0.340425531914894,0
"train","Naive inherited-label classifier","Early","B lymphocytes",324,0.388935079712068,0.262345679012346,0.00308641975308642
"train","Naive inherited-label classifier","Early","T lymphocytes",853,0.332533491165864,0.227432590855803,0.0128956623681125
"train","Naive inherited-label classifier","Early","Myeloid cells",401,0.307785819312159,0.231920199501247,0.0399002493765586
"train","Naive inherited-label classifier","Early","Undetermined",9,0.262224022186111,0,0
"train","Naive inherited-label classifier","Early","Endothelial cells",33,0.221962280789981,0.0909090909090909,0
