"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Categorical MCEM-MMIL","IV","Fibroblasts","IV",5,0.343538075521913,0.400303027488138
"test","Categorical MCEM-MMIL","IV","T lymphocytes","IV",211,0.33765328509729,0.406406040740696
"test","Categorical MCEM-MMIL","IV","B lymphocytes","IV",77,0.335835906947368,0.406846470531121
"test","Categorical MCEM-MMIL","IV","Epithelial cells","IV",379,0.335720995329127,0.421815888615896
"test","Categorical MCEM-MMIL","IV","Myeloid cells","IV",146,0.332652259105529,0.398449246880299
"test","Categorical MCEM-MMIL","IV","NK cells","IV",42,0.322209016560517,0.370985515543163
"test","Naive inherited-label classifier","I","Undetermined","I",1,0.39658278854854,0.39658278854854
"test","Naive inherited-label classifier","I","Endothelial cells","I",6,0.383545684289298,0.502467682029071
"test","Naive inherited-label classifier","I","MAST cells","I",21,0.35483439227926,0.571979278365956
"test","Naive inherited-label classifier","I","B lymphocytes","I",43,0.333449780141562,0.462739649430752
"test","Naive inherited-label classifier","I","Myeloid cells","I",212,0.329728639420013,0.508151852597282
"test","Naive inherited-label classifier","I","T lymphocytes","I",273,0.325694470824515,0.487784761651473
"test","Naive inherited-label classifier","I","Epithelial cells","I",55,0.320267301984274,0.539871271942917
"test","Naive inherited-label classifier","I","NK cells","I",55,0.31035947866388,0.467500394007252
"test","Naive inherited-label classifier","I","Fibroblasts","I",20,0.301443632468891,0.447884351177337
"test","Naive inherited-label classifier","I","Fibroblasts","II_III",20,0.390603860450411,0.515559148663896
"test","Naive inherited-label classifier","I","Epithelial cells","II_III",55,0.331174467054173,0.498176641431891
"test","Naive inherited-label classifier","I","Myeloid cells","II_III",212,0.330956059107093,0.532464820363228
"test","Naive inherited-label classifier","I","MAST cells","II_III",21,0.328545708857395,0.508011623601477
"test","Naive inherited-label classifier","I","NK cells","II_III",55,0.327728643264829,0.498004513802842
"test","Naive inherited-label classifier","I","Endothelial cells","II_III",6,0.325706624816366,0.485532929499104
"test","Naive inherited-label classifier","I","B lymphocytes","II_III",43,0.322415705232961,0.477299220300717
"test","Naive inherited-label classifier","I","T lymphocytes","II_III",273,0.32046943095616,0.465318178959182
"test","Naive inherited-label classifier","I","Undetermined","II_III",1,0.199520820416464,0.199520820416464
"test","Naive inherited-label classifier","I","Undetermined","IV",1,0.403896391034996,0.403896391034996
"test","Naive inherited-label classifier","I","NK cells","IV",55,0.361911878071291,0.543443335637023
"test","Naive inherited-label classifier","I","T lymphocytes","IV",273,0.353836098219324,0.522713467687034
"test","Naive inherited-label classifier","I","Epithelial cells","IV",55,0.348558230961553,0.494765060990965
"test","Naive inherited-label classifier","I","B lymphocytes","IV",43,0.344134514625477,0.505737214160697
"test","Naive inherited-label classifier","I","Myeloid cells","IV",212,0.339315301472895,0.495387438083465
"test","Naive inherited-label classifier","I","MAST cells","IV",21,0.316619898863345,0.441801206634072
"test","Naive inherited-label classifier","I","Fibroblasts","IV",20,0.307952507080698,0.484959266293312
"test","Naive inherited-label classifier","I","Endothelial cells","IV",6,0.290747690894335,0.370637588750368
"test","Naive inherited-label classifier","II_III","Fibroblasts","I",3,0.366963890919895,0.413366133133859
"test","Naive inherited-label classifier","II_III","Epithelial cells","I",41,0.354447601024544,0.533954027143095
"test","Naive inherited-label classifier","II_III","T lymphocytes","I",108,0.339651315095359,0.493350497483441
"test","Naive inherited-label classifier","II_III","Endothelial cells","I",1,0.325607683018259,0.325607683018259
"test","Naive inherited-label classifier","II_III","Myeloid cells","I",54,0.312053842685447,0.461827815015281
"test","Naive inherited-label classifier","II_III","NK cells","I",20,0.308093367107448,0.442047957931339
