"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Categorical MCEM-MMIL","I","MAST cells","I",21,0.4309534243444,0.812471526310332
"test","Categorical MCEM-MMIL","I","Fibroblasts","II_III",20,0.389148648039444,0.66690310877901
"test","Categorical MCEM-MMIL","I","MAST cells","II_III",21,0.154413082238713,0.481584509106702
"test","Categorical MCEM-MMIL","I","Myeloid cells","II_III",212,0.152348814881369,0.307279659915933
"test","Categorical MCEM-MMIL","I","T lymphocytes","II_III",273,0.137237273711133,0.491352390723009
"test","Categorical MCEM-MMIL","I","B lymphocytes","II_III",43,0.0357496740295401,0.118554642793024
"test","Categorical MCEM-MMIL","I","NK cells","II_III",55,0.0306065701758322,0.0677486986133302
"test","Categorical MCEM-MMIL","I","Undetermined","II_III",1,0.00813203700510722,0.00813203700510722
"test","Categorical MCEM-MMIL","I","Endothelial cells","II_III",6,0.00087802448203374,0.00229135524847947
"test","Categorical MCEM-MMIL","I","Epithelial cells","II_III",55,0.000718737917399916,5.4584867021009e-05
"test","Categorical MCEM-MMIL","I","MAST cells","IV",21,0.414633493416887,0.98150567081064
"test","Categorical MCEM-MMIL","I","Endothelial cells","IV",6,0.390722007682954,0.86266170650014
"test","Categorical MCEM-MMIL","I","Undetermined","IV",1,0.366634379676775,0.366634379676775
"test","Categorical MCEM-MMIL","I","NK cells","IV",55,0.36618342435714,0.860380389660291
"test","Categorical MCEM-MMIL","I","B lymphocytes","IV",43,0.306841349115363,0.796882974235968
"test","Categorical MCEM-MMIL","I","T lymphocytes","IV",273,0.282285440036045,0.913127246980154
"test","Categorical MCEM-MMIL","I","Myeloid cells","IV",212,0.22701782994679,0.985909262664365
"test","Categorical MCEM-MMIL","I","Epithelial cells","IV",55,0.199243503509424,0.997706987125267
"test","Categorical MCEM-MMIL","I","Fibroblasts","IV",20,0.144892942299579,0.346367727370522
"test","Categorical MCEM-MMIL","II_III","Endothelial cells","I",1,0.747995520392826,0.747995520392826
"test","Categorical MCEM-MMIL","II_III","Undetermined","I",2,0.695737703348243,0.863041466345125
"test","Categorical MCEM-MMIL","II_III","B lymphocytes","I",35,0.551095210180598,0.920928516043474
"test","Categorical MCEM-MMIL","II_III","T lymphocytes","I",108,0.527841957706385,0.994159313544546
