"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"train","Deterministic EM-MMIL","Early","NK cells",94,0.0467009178789489,0,0
"train","Deterministic EM-MMIL","Early","T lymphocytes",853,0.0450547640732381,0,0
"train","Deterministic EM-MMIL","Early","Undetermined",9,0.0438991532130043,0,0
"train","Deterministic EM-MMIL","Early","B lymphocytes",324,0.0418528449538471,0,0
"train","Deterministic EM-MMIL","Early","Fibroblasts",36,0.0353870924536106,0,0
"train","Deterministic EM-MMIL","Early","MAST cells",45,0.0272305768705142,0,0
"train","Deterministic EM-MMIL","Early","Endothelial cells",33,0.0206386240207852,0,0
"train","MCEM-MMIL","Advanced","Epithelial cells",979,0.680806372869441,0.75485188968335,0.248212461695608
"train","MCEM-MMIL","Advanced","Oligodendrocytes",15,0.106032462395866,0,0
"train","MCEM-MMIL","Advanced","Myeloid cells",566,0.0908471858176119,0,0
"train","MCEM-MMIL","Advanced","Undetermined",13,0.0626428362727968,0,0
"train","MCEM-MMIL","Advanced","NK cells",163,0.0563565647730033,0,0
"train","MCEM-MMIL","Advanced","T lymphocytes",993,0.0528334842986419,0,0
"train","MCEM-MMIL","Advanced","B lymphocytes",346,0.0494350861419446,0,0
"train","MCEM-MMIL","Advanced","Endothelial cells",3,0.0492879503252108,0,0
"train","MCEM-MMIL","Advanced","Fibroblasts",61,0.0432868044289543,0,0
"train","MCEM-MMIL","Advanced","MAST cells",26,0.0200912630909122,0,0
"train","MCEM-MMIL","Early","Epithelial cells",105,0.368614846882799,0.352380952380952,0.0285714285714286
"train","MCEM-MMIL","Early","NK cells",94,0.048085790060666,0,0
"train","MCEM-MMIL","Early","T lymphocytes",853,0.0460247946908592,0,0
"train","MCEM-MMIL","Early","Myeloid cells",401,0.0452924172031058,0,0
"train","MCEM-MMIL","Early","Undetermined",9,0.0452291677118702,0,0
"train","MCEM-MMIL","Early","B lymphocytes",324,0.043506081178546,0,0
"train","MCEM-MMIL","Early","Fibroblasts",36,0.0363504631412177,0,0
"train","MCEM-MMIL","Early","MAST cells",45,0.0273091031915068,0,0
"train","MCEM-MMIL","Early","Endothelial cells",33,0.0217087891217107,0,0
"train","Naive inherited-label classifier","Advanced","Epithelial cells",979,0.901773774926905,0.961184882533197,0.731358529111338
"train","Naive inherited-label classifier","Advanced","Oligodendrocytes",15,0.686688175199404,1,0
"train","Naive inherited-label classifier","Advanced","NK cells",163,0.663175886594921,1,0
"train","Naive inherited-label classifier","Advanced","Myeloid cells",566,0.647441535993066,0.897526501766785,0
"train","Naive inherited-label classifier","Advanced","MAST cells",26,0.624038913981673,1,0
"train","Naive inherited-label classifier","Advanced","Undetermined",13,0.60070580754871,1,0
"train","Naive inherited-label classifier","Advanced","Fibroblasts",61,0.590099847793899,0.770491803278688,0
"train","Naive inherited-label classifier","Advanced","T lymphocytes",993,0.554744193034312,0.858006042296072,0
"train","Naive inherited-label classifier","Advanced","B lymphocytes",346,0.524989574861789,0.635838150289017,0
"train","Naive inherited-label classifier","Advanced","Endothelial cells",3,0.475627966037086,0.333333333333333,0
"train","Naive inherited-label classifier","Early","Epithelial cells",105,0.729253335004951,0.780952380952381,0.323809523809524
"train","Naive inherited-label classifier","Early","NK cells",94,0.649543338957695,1,0
"train","Naive inherited-label classifier","Early","MAST cells",45,0.643803087054607,0.977777777777778,0
"train","Naive inherited-label classifier","Early","Undetermined",9,0.577382602405019,1,0
"train","Naive inherited-label classifier","Early","Fibroblasts",36,0.57389025977941,0.833333333333333,0
"train","Naive inherited-label classifier","Early","T lymphocytes",853,0.523778418523953,0.617819460726846,0
"train","Naive inherited-label classifier","Early","B lymphocytes",324,0.504238857896691,0.496913580246914,0
"train","Naive inherited-label classifier","Early","Myeloid cells",401,0.472909068941846,0.42643391521197,0
"train","Naive inherited-label classifier","Early","Endothelial cells",33,0.336319512126554,0.0606060606060606,0
