"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Categorical MCEM-MMIL","IV","Undetermined","II_III",8,2.10053950949474e-06,6.05613020946418e-06
"test","Categorical MCEM-MMIL","IV","Epithelial cells","IV",379,0.990783273852889,0.999996180238947
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","IV",2,0.984690771006699,0.996936706537945
"test","Categorical MCEM-MMIL","IV","Undetermined","IV",8,0.968007999576352,0.999344151694723
"test","Categorical MCEM-MMIL","IV","Myeloid cells","IV",146,0.926806472383395,0.999999354965107
"test","Categorical MCEM-MMIL","IV","T lymphocytes","IV",211,0.815415212387461,0.99964700577732
"test","Categorical MCEM-MMIL","IV","NK cells","IV",42,0.74769489901923,0.998093093233218
"test","Categorical MCEM-MMIL","IV","Fibroblasts","IV",5,0.742950684070768,0.996021031124112
"test","Categorical MCEM-MMIL","IV","B lymphocytes","IV",77,0.618686821648345,0.97382844588762
"test","Naive inherited-label classifier","I","Endothelial cells","I",6,0.726909553298135,0.972085042918263
"test","Naive inherited-label classifier","I","Epithelial cells","I",55,0.583616043323551,0.919474421848472
"test","Naive inherited-label classifier","I","B lymphocytes","I",43,0.578729597994667,0.798682655894294
"test","Naive inherited-label classifier","I","Myeloid cells","I",212,0.542016059600958,0.774347390430879
"test","Naive inherited-label classifier","I","NK cells","I",55,0.540612897681658,0.806598631634646
"test","Naive inherited-label classifier","I","Fibroblasts","I",20,0.530461666424148,0.827083867470966
"test","Naive inherited-label classifier","I","Undetermined","I",1,0.520582689279211,0.520582689279211
"test","Naive inherited-label classifier","I","MAST cells","I",21,0.49049477777055,0.762515458527352
"test","Naive inherited-label classifier","I","T lymphocytes","I",273,0.445356902469029,0.759982602911691
"test","Naive inherited-label classifier","I","Fibroblasts","II_III",20,0.391804491493966,0.680712734278462
"test","Naive inherited-label classifier","I","T lymphocytes","II_III",273,0.25582200188306,0.482985151958882
"test","Naive inherited-label classifier","I","Myeloid cells","II_III",212,0.254470896953952,0.400237056048441
"test","Naive inherited-label classifier","I","MAST cells","II_III",21,0.20953816564771,0.321424358312387
"test","Naive inherited-label classifier","I","NK cells","II_III",55,0.192717767266941,0.402068918672907
"test","Naive inherited-label classifier","I","Epithelial cells","II_III",55,0.158002723888945,0.447794781900478
"test","Naive inherited-label classifier","I","B lymphocytes","II_III",43,0.126426885564474,0.280914825219348
"test","Naive inherited-label classifier","I","Endothelial cells","II_III",6,0.108958575633436,0.25515127682273
"test","Naive inherited-label classifier","I","Undetermined","II_III",1,0.0858687184072547,0.0858687184072547
"test","Naive inherited-label classifier","I","Undetermined","IV",1,0.393548592313534,0.393548592313534
"test","Naive inherited-label classifier","I","MAST cells","IV",21,0.29996705658174,0.572842057902732
"test","Naive inherited-label classifier","I","T lymphocytes","IV",273,0.298821095647911,0.654664650424714
"test","Naive inherited-label classifier","I","B lymphocytes","IV",43,0.294843516440859,0.614365044377286
"test","Naive inherited-label classifier","I","NK cells","IV",55,0.266669335051401,0.573502655569192
"test","Naive inherited-label classifier","I","Epithelial cells","IV",55,0.258381232787504,0.855818629394163
"test","Naive inherited-label classifier","I","Myeloid cells","IV",212,0.203513043445091,0.647974713171066
"test","Naive inherited-label classifier","I","Endothelial cells","IV",6,0.164131871068429,0.321678827455693
"test","Naive inherited-label classifier","I","Fibroblasts","IV",20,0.0777338420818866,0.111665121259413
"test","Naive inherited-label classifier","II_III","Undetermined","I",2,0.540754591461416,0.724438832604356
"test","Naive inherited-label classifier","II_III","B lymphocytes","I",35,0.538393639058792,0.751243160937239
"test","Naive inherited-label classifier","II_III","Endothelial cells","I",1,0.510198635416969,0.510198635416969
"test","Naive inherited-label classifier","II_III","NK cells","I",20,0.456787981040559,0.744272832808127
