"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Naive inherited-label classifier","I","Fibroblasts","II_III",20,0.386659260196216,0.573057486944678
"test","Naive inherited-label classifier","I","Epithelial cells","II_III",55,0.348825152576667,0.533360815144596
"test","Naive inherited-label classifier","I","B lymphocytes","II_III",43,0.339082663467472,0.504486528270339
"test","Naive inherited-label classifier","I","T lymphocytes","II_III",273,0.330477244150544,0.538384872525923
"test","Naive inherited-label classifier","I","MAST cells","II_III",21,0.328692191412559,0.508439071676674
"test","Naive inherited-label classifier","I","Myeloid cells","II_III",212,0.322018894268393,0.481779359738243
"test","Naive inherited-label classifier","I","Endothelial cells","II_III",6,0.310498739893762,0.530983801346344
"test","Naive inherited-label classifier","I","NK cells","II_III",55,0.300743817010882,0.431790013530251
"test","Naive inherited-label classifier","I","Undetermined","II_III",1,0.156244226493385,0.156244226493385
"test","Naive inherited-label classifier","I","Undetermined","IV",1,0.541056540270516,0.541056540270516
"test","Naive inherited-label classifier","I","NK cells","IV",55,0.350615259821073,0.52201457314635
"test","Naive inherited-label classifier","I","T lymphocytes","IV",273,0.347211246311658,0.549781588377133
"test","Naive inherited-label classifier","I","Myeloid cells","IV",212,0.340679773806795,0.531000330718469
"test","Naive inherited-label classifier","I","B lymphocytes","IV",43,0.337424740287668,0.501745774549489
"test","Naive inherited-label classifier","I","Epithelial cells","IV",55,0.336802154535563,0.51896981761724
"test","Naive inherited-label classifier","I","Endothelial cells","IV",6,0.326732312201472,0.441012911015859
"test","Naive inherited-label classifier","I","Fibroblasts","IV",20,0.323226813933056,0.512667311382748
"test","Naive inherited-label classifier","I","MAST cells","IV",21,0.31141069129617,0.370328234867355
"test","Naive inherited-label classifier","II_III","Endothelial cells","I",1,0.377246267118485,0.377246267118485
"test","Naive inherited-label classifier","II_III","Epithelial cells","I",41,0.348060454270794,0.630545862435534
"test","Naive inherited-label classifier","II_III","T lymphocytes","I",108,0.344625180873032,0.52235549906168
"test","Naive inherited-label classifier","II_III","Fibroblasts","I",3,0.330238671361331,0.379799322044184
"test","Naive inherited-label classifier","II_III","Undetermined","I",2,0.327719900075721,0.364559106878816
"test","Naive inherited-label classifier","II_III","NK cells","I",20,0.326295251672382,0.482163012490135
"test","Naive inherited-label classifier","II_III","Myeloid cells","I",54,0.31291852366584,0.493055172744253
"test","Naive inherited-label classifier","II_III","B lymphocytes","I",35,0.269616842145049,0.404473403911692
"test","Naive inherited-label classifier","II_III","MAST cells","I",6,0.241248703037872,0.331062628789576
"test","Naive inherited-label classifier","II_III","Undetermined","II_III",2,0.523875382345216,0.603123746420797
"test","Naive inherited-label classifier","II_III","Fibroblasts","II_III",3,0.383385032424328,0.408031778684704
"test","Naive inherited-label classifier","II_III","B lymphocytes","II_III",35,0.369594760364854,0.509565098953371
"test","Naive inherited-label classifier","II_III","Myeloid cells","II_III",54,0.362943183988997,0.561004929218384
"test","Naive inherited-label classifier","II_III","T lymphocytes","II_III",108,0.336887641084839,0.519238006722242
"test","Naive inherited-label classifier","II_III","NK cells","II_III",20,0.33335180702102,0.498291335929148
"test","Naive inherited-label classifier","II_III","Endothelial cells","II_III",1,0.3221305645816,0.3221305645816
"test","Naive inherited-label classifier","II_III","Epithelial cells","II_III",41,0.320368077732445,0.492687657219338
"test","Naive inherited-label classifier","II_III","MAST cells","II_III",6,0.223702599090317,0.354399874381208
"test","Naive inherited-label classifier","II_III","MAST cells","IV",6,0.535048697871811,0.659009161599023
"test","Naive inherited-label classifier","II_III","B lymphocytes","IV",35,0.360788397490097,0.521270770881131
"test","Naive inherited-label classifier","II_III","NK cells","IV",20,0.340352941306599,0.462703407121563
"test","Naive inherited-label classifier","II_III","Epithelial cells","IV",41,0.331571467996761,0.470991744815463
"test","Naive inherited-label classifier","II_III","Myeloid cells","IV",54,0.324138292345164,0.511305454894868
"test","Naive inherited-label classifier","II_III","T lymphocytes","IV",108,0.318487178042129,0.545181482484237
"test","Naive inherited-label classifier","II_III","Endothelial cells","IV",1,0.300623168299915,0.300623168299915
"test","Naive inherited-label classifier","II_III","Fibroblasts","IV",3,0.286376296214342,0.340139958866996
"test","Naive inherited-label classifier","II_III","Undetermined","IV",2,0.148404717579062,0.190813874851547
"test","Naive inherited-label classifier","IV","Myeloid cells","I",146,0.348098880423377,0.503714687064112
"test","Naive inherited-label classifier","IV","T lymphocytes","I",211,0.333070988886082,0.462360938989915
"test","Naive inherited-label classifier","IV","Epithelial cells","I",379,0.331718426572077,0.498057992491643
"test","Naive inherited-label classifier","IV","B lymphocytes","I",77,0.329321876233839,0.498900879875678
"test","Naive inherited-label classifier","IV","Oligodendrocytes","I",2,0.326642610945655,0.361014106096954
"test","Naive inherited-label classifier","IV","Undetermined","I",8,0.325355844546873,0.420480226109989
"test","Naive inherited-label classifier","IV","NK cells","I",42,0.309651999142428,0.457123700607926
"test","Naive inherited-label classifier","IV","Fibroblasts","I",5,0.28317113519835,0.362913729311471
"test","Naive inherited-label classifier","IV","Oligodendrocytes","II_III",2,0.389757361079772,0.436519223401895
"test","Naive inherited-label classifier","IV","B lymphocytes","II_III",77,0.346659713233073,0.508144512671175
"test","Naive inherited-label classifier","IV","NK cells","II_III",42,0.344190955334171,0.496424499699735
"test","Naive inherited-label classifier","IV","Myeloid cells","II_III",146,0.339558626371296,0.489977499518548
"test","Naive inherited-label classifier","IV","Epithelial cells","II_III",379,0.336233253666758,0.505967218831063
"test","Naive inherited-label classifier","IV","T lymphocytes","II_III",211,0.330713351187956,0.469719015319107
"test","Naive inherited-label classifier","IV","Undetermined","II_III",8,0.321009602320455,0.483625562850989
"test","Naive inherited-label classifier","IV","Fibroblasts","II_III",5,0.209750811824349,0.290385637499113
"test","Naive inherited-label classifier","IV","Fibroblasts","IV",5,0.507078052977301,0.61644779658013
"test","Naive inherited-label classifier","IV","Undetermined","IV",8,0.353634553132672,0.459693231227622
"test","Naive inherited-label classifier","IV","NK cells","IV",42,0.346157045523401,0.489274197352888
"test","Naive inherited-label classifier","IV","T lymphocytes","IV",211,0.336215659925962,0.456506695320735
"test","Naive inherited-label classifier","IV","Epithelial cells","IV",379,0.332048319761165,0.493583081030141
"test","Naive inherited-label classifier","IV","B lymphocytes","IV",77,0.324018410533088,0.487249900685303
"test","Naive inherited-label classifier","IV","Myeloid cells","IV",146,0.312342493205326,0.46545339758746
"test","Naive inherited-label classifier","IV","Oligodendrocytes","IV",2,0.283600027974573,0.295990395145397
"train","Categorical EM-MMIL","I","Undetermined","I",6,0.359204815099158,0.407153936103131
"train","Categorical EM-MMIL","I","NK cells","I",84,0.342657117786929,0.393297557171437
"train","Categorical EM-MMIL","I","Epithelial cells","I",129,0.337062402372958,0.410622651171187
"train","Categorical EM-MMIL","I","MAST cells","I",33,0.335245598032091,0.393230677343474
"train","Categorical EM-MMIL","I","T lymphocytes","I",737,0.334837672008026,0.422703880995548
"train","Categorical EM-MMIL","I","B lymphocytes","I",298,0.334300772272553,0.414370508971242
"train","Categorical EM-MMIL","I","Myeloid cells","I",227,0.332785127915977,0.396166187093344
"train","Categorical EM-MMIL","I","Fibroblasts","I",24,0.329533184589155,0.413823781508694
"train","Categorical EM-MMIL","I","Endothelial cells","I",32,0.32594222896796,0.398337535697903
"train","Categorical EM-MMIL","I","Endothelial cells","II_III",32,0.343957420177103,0.429275588073526
"train","Categorical EM-MMIL","I","B lymphocytes","II_III",298,0.33662121950363,0.412862457616759
"train","Categorical EM-MMIL","I","Epithelial cells","II_III",129,0.335181098589673,0.40353076295757
"train","Categorical EM-MMIL","I","NK cells","II_III",84,0.33416153575855,0.386605400809794
"train","Categorical EM-MMIL","I","Fibroblasts","II_III",24,0.333181749866146,0.376759035417791
"train","Categorical EM-MMIL","I","T lymphocytes","II_III",737,0.33142108467648,0.419499492735205
"train","Categorical EM-MMIL","I","Myeloid cells","II_III",227,0.33097094256046,0.387324041071293
"train","Categorical EM-MMIL","I","MAST cells","II_III",33,0.329727549875416,0.39906089030185
"train","Categorical EM-MMIL","I","Undetermined","II_III",6,0.328441998777808,0.362894842450995
"train","Categorical EM-MMIL","I","Fibroblasts","IV",24,0.337285065544699,0.386304690690368
"train","Categorical EM-MMIL","I","Myeloid cells","IV",227,0.336243929523563,0.405085720375924
"train","Categorical EM-MMIL","I","MAST cells","IV",33,0.335026852092492,0.406235646339518
"train","Categorical EM-MMIL","I","T lymphocytes","IV",737,0.333741243315494,0.415667397895378
"train","Categorical EM-MMIL","I","Endothelial cells","IV",32,0.330100350854937,0.374701187693122
"train","Categorical EM-MMIL","I","B lymphocytes","IV",298,0.329078008223818,0.404770747473905
"train","Categorical EM-MMIL","I","Epithelial cells","IV",129,0.327756499037369,0.399119516237909
"train","Categorical EM-MMIL","I","NK cells","IV",84,0.323181346454521,0.367230472039463
"train","Categorical EM-MMIL","I","Undetermined","IV",6,0.312353186123034,0.377878955582616
"train","Categorical EM-MMIL","II_III","Undetermined","I",1,0.372138622511805,0.372138622511805
