"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Naive inherited-label classifier","II_III","NK cells","IV",20,0.552982713791553,0.699313414784412
"test","Naive inherited-label classifier","II_III","MAST cells","IV",6,0.43914535160736,0.718645743912749
"test","Naive inherited-label classifier","II_III","B lymphocytes","IV",35,0.425916401935364,0.619021097402677
"test","Naive inherited-label classifier","II_III","T lymphocytes","IV",108,0.407207051407768,0.631890825007872
"test","Naive inherited-label classifier","II_III","Myeloid cells","IV",54,0.331995186853963,0.813090717974842
"test","Naive inherited-label classifier","II_III","Fibroblasts","IV",3,0.1493875398736,0.209163070370705
"test","Naive inherited-label classifier","II_III","Endothelial cells","IV",1,0.143721955692499,0.143721955692499
"test","Naive inherited-label classifier","IV","B lymphocytes","I",77,0.409840220765255,0.59882449097362
"test","Naive inherited-label classifier","IV","Fibroblasts","I",5,0.349216332704419,0.651935105898835
"test","Naive inherited-label classifier","IV","T lymphocytes","I",211,0.280996208120404,0.484809683134937
"test","Naive inherited-label classifier","IV","NK cells","I",42,0.225352429678983,0.366126109739602
"test","Naive inherited-label classifier","IV","Myeloid cells","I",146,0.139982106502526,0.381765418900376
"test","Naive inherited-label classifier","IV","Epithelial cells","I",379,0.0957903030504049,0.176424188047153
"test","Naive inherited-label classifier","IV","Undetermined","I",8,0.0602578657451665,0.100639530911574
"test","Naive inherited-label classifier","IV","Oligodendrocytes","I",2,0.0255238094287353,0.0313823611891485
"test","Naive inherited-label classifier","IV","Fibroblasts","II_III",5,0.133621302392658,0.254053975729408
"test","Naive inherited-label classifier","IV","Oligodendrocytes","II_III",2,0.114373077456251,0.19089671274769
"test","Naive inherited-label classifier","IV","T lymphocytes","II_III",211,0.0979951728831975,0.174339006876982
"test","Naive inherited-label classifier","IV","B lymphocytes","II_III",77,0.0775548562102313,0.117286451123679
"test","Naive inherited-label classifier","IV","Myeloid cells","II_III",146,0.0727209633179925,0.210561265146533
"test","Naive inherited-label classifier","IV","NK cells","II_III",42,0.0535119594478679,0.0810705921962246
"test","Naive inherited-label classifier","IV","Undetermined","II_III",8,0.0280257627261204,0.0396816580238609
"test","Naive inherited-label classifier","IV","Epithelial cells","II_III",379,0.0135537224835202,0.0283367504071495
"test","Naive inherited-label classifier","IV","Undetermined","IV",8,0.911716371528713,0.950112106618447
"test","Naive inherited-label classifier","IV","Epithelial cells","IV",379,0.890655974466075,0.959845932056442
"test","Naive inherited-label classifier","IV","Oligodendrocytes","IV",2,0.860103113115014,0.930768196646039
"test","Naive inherited-label classifier","IV","Myeloid cells","IV",146,0.787296930179481,0.990561232355805
"test","Naive inherited-label classifier","IV","NK cells","IV",42,0.721135610873149,0.864156560144981
"test","Naive inherited-label classifier","IV","T lymphocytes","IV",211,0.621008618996399,0.833260407589305
"test","Naive inherited-label classifier","IV","Fibroblasts","IV",5,0.517162364902924,0.839018463441097
"test","Naive inherited-label classifier","IV","B lymphocytes","IV",77,0.512604923024514,0.712341409331902
"train","Categorical EM-MMIL","I","Endothelial cells","I",32,0.973395131112674,0.99951146485063
"train","Categorical EM-MMIL","I","MAST cells","I",33,0.710306410345334,0.908787531739862
"train","Categorical EM-MMIL","I","T lymphocytes","I",737,0.627787216698603,0.941301845542524
"train","Categorical EM-MMIL","I","B lymphocytes","I",298,0.591818604980501,0.941826224380022
