"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"train","MCEM-MMIL","Early","MAST cells",45,0.00844276295675781,0,0
"train","MCEM-MMIL","Early","T lymphocytes",853,0.00330598955905464,0,0
"train","MCEM-MMIL","Early","NK cells",94,0.00293567394421066,0,0
"train","MCEM-MMIL","Early","Endothelial cells",33,0.000159257704493243,0,0
"train","MCEM-MMIL","Early","Fibroblasts",36,9.52260513817944e-08,0,0
"train","Naive inherited-label classifier","Advanced","Epithelial cells",979,0.927160575418387,0.981613891726251,0.829417773237998
"train","Naive inherited-label classifier","Advanced","Oligodendrocytes",15,0.848422009242078,1,0.133333333333333
"train","Naive inherited-label classifier","Advanced","Myeloid cells",566,0.716448450048892,0.885159010600707,0.0777385159010601
"train","Naive inherited-label classifier","Advanced","Undetermined",13,0.702570053429859,1,0
"train","Naive inherited-label classifier","Advanced","NK cells",163,0.66786669611782,1,0.00613496932515337
"train","Naive inherited-label classifier","Advanced","Fibroblasts",61,0.59716969945039,0.573770491803279,0.0491803278688525
"train","Naive inherited-label classifier","Advanced","T lymphocytes",993,0.570098467945572,0.81570996978852,0.0120845921450151
"train","Naive inherited-label classifier","Advanced","B lymphocytes",346,0.520292313611782,0.473988439306358,0.00578034682080925
"train","Naive inherited-label classifier","Advanced","MAST cells",26,0.439677633246372,0.115384615384615,0
"train","Naive inherited-label classifier","Advanced","Endothelial cells",3,0.345209408879593,0.333333333333333,0
"train","Naive inherited-label classifier","Early","Epithelial cells",105,0.72771087572792,0.742857142857143,0.4
"train","Naive inherited-label classifier","Early","NK cells",94,0.619980818771377,0.98936170212766,0
"train","Naive inherited-label classifier","Early","Undetermined",9,0.614657731045125,1,0
"train","Naive inherited-label classifier","Early","Fibroblasts",36,0.571323788991807,0.777777777777778,0
"train","Naive inherited-label classifier","Early","T lymphocytes",853,0.502161238081489,0.479484173505276,0.0082063305978898
"train","Naive inherited-label classifier","Early","B lymphocytes",324,0.473726948872025,0.280864197530864,0.0123456790123457
"train","Naive inherited-label classifier","Early","MAST cells",45,0.431071104679336,0.2,0
"train","Naive inherited-label classifier","Early","Myeloid cells",401,0.388204655737421,0.403990024937656,0.00249376558603491
"train","Naive inherited-label classifier","Early","Endothelial cells",33,0.253524875008205,0.0909090909090909,0
