"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Categorical MCEM-MMIL","IV","Fibroblasts","II_III",5,0.348442009790774,0.385141161063761
"test","Categorical MCEM-MMIL","IV","B lymphocytes","II_III",77,0.345866712846259,0.424816204347711
"test","Categorical MCEM-MMIL","IV","Myeloid cells","II_III",146,0.336517634339908,0.391735157748852
"test","Categorical MCEM-MMIL","IV","NK cells","II_III",42,0.333578569877435,0.383729636582841
"test","Categorical MCEM-MMIL","IV","T lymphocytes","II_III",211,0.32906642158959,0.388297208961125
"test","Categorical MCEM-MMIL","IV","Epithelial cells","II_III",379,0.329012217773327,0.400565005463188
"test","Categorical MCEM-MMIL","IV","Undetermined","II_III",8,0.316543202855162,0.380839071542741
"test","Categorical MCEM-MMIL","IV","Undetermined","IV",8,0.343159328500205,0.406884142208451
"test","Categorical MCEM-MMIL","IV","T lymphocytes","IV",211,0.332496849044578,0.391011110550949
"test","Categorical MCEM-MMIL","IV","B lymphocytes","IV",77,0.331466361819857,0.39776135312978
"test","Categorical MCEM-MMIL","IV","Epithelial cells","IV",379,0.330327134533035,0.40079828380394
"test","Categorical MCEM-MMIL","IV","NK cells","IV",42,0.326245887606048,0.383900371191153
"test","Categorical MCEM-MMIL","IV","Myeloid cells","IV",146,0.32552660703976,0.372557344489765
"test","Categorical MCEM-MMIL","IV","Fibroblasts","IV",5,0.303134802545806,0.328269192736145
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","IV",2,0.298048916266953,0.329838387153455
"test","Naive inherited-label classifier","I","Undetermined","I",1,0.466602995393707,0.466602995393707
"test","Naive inherited-label classifier","I","Endothelial cells","I",6,0.387508564524863,0.500067590185076
"test","Naive inherited-label classifier","I","B lymphocytes","I",43,0.341030987718671,0.513144470692136
"test","Naive inherited-label classifier","I","T lymphocytes","I",273,0.338892258365207,0.501550990383491
"test","Naive inherited-label classifier","I","Myeloid cells","I",212,0.338428271196006,0.481531270766077
"test","Naive inherited-label classifier","I","MAST cells","I",21,0.329929626692713,0.434079925492436
"test","Naive inherited-label classifier","I","NK cells","I",55,0.325679235064952,0.463989587185886
"test","Naive inherited-label classifier","I","Epithelial cells","I",55,0.312566190984575,0.465661771227659
"test","Naive inherited-label classifier","I","Fibroblasts","I",20,0.282811294178647,0.420506860288779
"test","Naive inherited-label classifier","I","Fibroblasts","II_III",20,0.36541889945279,0.505419192627004
"test","Naive inherited-label classifier","I","MAST cells","II_III",21,0.349594303686973,0.482538389918279
"test","Naive inherited-label classifier","I","Endothelial cells","II_III",6,0.331778512156534,0.47716908525167
"test","Naive inherited-label classifier","I","Myeloid cells","II_III",212,0.330143688373901,0.504739861336915
"test","Naive inherited-label classifier","I","Epithelial cells","II_III",55,0.329356035896795,0.471167031944976
"test","Naive inherited-label classifier","I","T lymphocytes","II_III",273,0.319629161061052,0.482339172648053
"test","Naive inherited-label classifier","I","B lymphocytes","II_III",43,0.317544432713887,0.500006845041464
"test","Naive inherited-label classifier","I","NK cells","II_III",55,0.308325536825568,0.460476060428623
"test","Naive inherited-label classifier","I","Undetermined","II_III",1,0.20503852913003,0.20503852913003
"test","Naive inherited-label classifier","I","NK cells","IV",55,0.365995228109479,0.533829787503343
"test","Naive inherited-label classifier","I","Epithelial cells","IV",55,0.358077773118631,0.614617084678277
"test","Naive inherited-label classifier","I","Fibroblasts","IV",20,0.351769806368563,0.479921728233809
"test","Naive inherited-label classifier","I","T lymphocytes","IV",273,0.341478580573741,0.47837043074159
"test","Naive inherited-label classifier","I","B lymphocytes","IV",43,0.341424579567442,0.524289732153409
"test","Naive inherited-label classifier","I","Myeloid cells","IV",212,0.331428040430094,0.500871755681608
"test","Naive inherited-label classifier","I","Undetermined","IV",1,0.328358475476263,0.328358475476263
"test","Naive inherited-label classifier","I","MAST cells","IV",21,0.320476069620314,0.484030907328765
"test","Naive inherited-label classifier","I","Endothelial cells","IV",6,0.280712923318603,0.345652607235832
"test","Naive inherited-label classifier","II_III","Fibroblasts","I",3,0.436856486895826,0.469870938020575
"test","Naive inherited-label classifier","II_III","Endothelial cells","I",1,0.383256531042586,0.383256531042586
"test","Naive inherited-label classifier","II_III","Epithelial cells","I",41,0.340651758754458,0.544534759728489
"test","Naive inherited-label classifier","II_III","T lymphocytes","I",108,0.340343252080424,0.525021847857905
"test","Naive inherited-label classifier","II_III","Myeloid cells","I",54,0.327928008956079,0.492483698931682
"test","Naive inherited-label classifier","II_III","NK cells","I",20,0.31308593466036,0.42344858290427
