"split","model","Stage_group","Cell_type","n_cells","mean_prob","prop_gt_0.5","prop_gt_0.9"
"train","Naive inherited-label classifier","Advanced","Endothelial cells",3,0.579824598897918,1,0
"train","Naive inherited-label classifier","Advanced","Undetermined",13,0.559272149149153,1,0
"train","Naive inherited-label classifier","Advanced","T lymphocytes",993,0.553920822987663,0.789526686807654,0
"train","Naive inherited-label classifier","Advanced","B lymphocytes",346,0.518780199765015,0.540462427745665,0
"train","Naive inherited-label classifier","Early","Epithelial cells",105,0.841240142671994,0.990476190476191,0.361904761904762
"train","Naive inherited-label classifier","Early","NK cells",94,0.630375397046268,1,0
"train","Naive inherited-label classifier","Early","MAST cells",45,0.623008261054809,0.977777777777778,0
"train","Naive inherited-label classifier","Early","Fibroblasts",36,0.565747747771294,0.888888888888889,0
"train","Naive inherited-label classifier","Early","Endothelial cells",33,0.535959565509251,0.757575757575758,0
"train","Naive inherited-label classifier","Early","T lymphocytes",853,0.523768247928174,0.629542790152403,0
"train","Naive inherited-label classifier","Early","B lymphocytes",324,0.490435386347254,0.367283950617284,0
"train","Naive inherited-label classifier","Early","Undetermined",9,0.475528526582939,0.111111111111111,0
"train","Naive inherited-label classifier","Early","Myeloid cells",401,0.362676773060126,0.366583541147132,0.0174563591022444
